"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/15";"Nov/15";"Out/15";"Set/15";"Ago/15";"Jul/15";"Jun/15";"Mai/15";"Abr/15";"Mar/15";"Fev/15";"Jan/15";"Competência";"Data de atualização"
"UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA (317896)";"Médico Hospitalar";"Pequeno";"124";"110";"   1,58";"   2,23";"   2,24";"   0,75";"   0,75";"   0,75";"   0,76";"   1,54";"   0,77";"   1,53";"   1,55";"   1,58";"201501";"22/01/2016 16:40:10"
"UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA. (362832)";"Médico Hospitalar";"Pequeno";"125";"92";"   1,54";"   3,07";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,56";"   1,56";"   1,56";"   1,55";"   1,54";"201501";"22/01/2016 16:40:10"
"UNIMED PIAUI FEDERAÇÃO DAS COOPERATIVAS DE TRABALHO MEDICO DO ESTADO DO PIAUI (416576)";"Médico Hospitalar";"Pequeno";"126";"194";"   1,53";"0,00";"   1,42";"   1,44";"   1,46";"0,00";"0,00";"0,00";"0,00";"   1,51";"   1,52";"   1,53";"201501";"22/01/2016 16:40:10"
"ASSOCIAÇÃO SÃO FRANCISCO VIDA (419141)";"Médico Hospitalar";"Pequeno";"127";"78";"   1,49";"   4,02";"   3,39";"   2,05";"0,00";"   1,39";"   1,40";"   1,42";"0,00";"0,00";"   1,48";"   1,49";"201501";"22/01/2016 16:40:10"
"UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO (328308)";"Médico Hospitalar";"Pequeno";"128";"194";"   1,47";"0,00";"0,00";"0,00";"   1,58";"   1,48";"   1,47";"   0,73";"   1,47";"   2,20";"   1,47";"   1,47";"201501";"22/01/2016 16:40:10"
"UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO (365238)";"Médico Hospitalar";"Pequeno";"129";"194";"   1,42";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,71";"   0,71";"   1,42";"201501";"22/01/2016 16:40:10"
"UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO (342386)";"Médico Hospitalar";"Pequeno";"130";"194";"   1,40";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,40";"201501";"22/01/2016 16:40:10"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE LEME (335762)";"Médico Hospitalar";"Pequeno";"131";"109";"   1,37";"   2,25";"   1,50";"   0,74";"   2,21";"   2,20";"   1,45";"0,00";"0,00";"0,00";"   0,69";"   1,37";"201501";"22/01/2016 16:40:10"
"UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO (309524)";"Médico Hospitalar";"Pequeno";"132";"194";"   1,37";"0,00";"   1,47";"   1,46";"   1,43";"   1,41";"   1,40";"   2,77";"   1,38";"   2,74";"   1,37";"   1,37";"201501";"22/01/2016 16:40:10"
"CAIXA DE ASSISTÊNCIA DO SETOR ELÉTRICO - E-VIDA (418374)";"Médico Hospitalar";"Pequeno";"133";"186";"   1,35";"   0,60";"   0,62";"   0,64";"0,00";"0,00";"   0,67";"   0,67";"   0,67";"0,00";"   0,67";"   1,35";"201501";"22/01/2016 16:40:10"
"MASSA FALIDA DE CONMEDH SAUDE ASSISTENCIA INTEGRADA DE SAUDE LTDA (411931)";"Médico Hospitalar";"Pequeno";"134";"";"   1,35";"";"";"  46,32";"  15,86";"   9,96";"   8,70";"   5,40";"   3,41";"   1,37";"   0,68";"   1,35";"201501";"22/01/2016 16:40:10"
"UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328596)";"Médico Hospitalar";"Pequeno";"135";"180";"   1,35";"   0,73";"   1,50";"   1,52";"   1,56";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,35";"   1,35";"201501";"22/01/2016 16:40:10"
"UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO (325082)";"Médico Hospitalar";"Pequeno";"136";"98";"   1,33";"   2,60";"   3,92";"   1,31";"   2,64";"   1,32";"   2,64";"   3,96";"   3,99";"   4,02";"   1,34";"   1,33";"201501";"22/01/2016 16:40:10"
"UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO (336858)";"Médico Hospitalar";"Pequeno";"137";"145";"   1,29";"   1,23";"   0,62";"   0,62";"   0,62";"   0,62";"   0,63";"0,00";"   0,63";"   0,64";"   1,28";"   1,29";"201501";"22/01/2016 16:40:10"
"MASSA FALIDA DE CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚDE SUPLEMENTAR LTDA (417483)";"Médico Hospitalar";"Pequeno";"138";"194";"   1,29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,29";"   1,29";"   1,29";"201501";"22/01/2016 16:40:10"
"UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO (364070)";"Médico Hospitalar";"Pequeno";"139";"194";"   1,23";"0,00";"0,00";"0,00";"0,00";"   0,60";"   0,60";"   0,61";"0,00";"   1,22";"   1,23";"   1,23";"201501";"22/01/2016 16:40:10"
"ELETROBRAS TERMONUCLEAR S.A - ELETRONUCLEAR (344699)";"Médico Hospitalar";"Pequeno";"140";"194";"   1,22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,22";"   1,22";"   1,22";"201501";"22/01/2016 16:40:10"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE ARARAS (322920)";"Médico Hospitalar";"Pequeno";"141";"194";"   1,20";"0,00";"0,00";"0,00";"   0,59";"   0,59";"   0,59";"0,00";"0,00";"   0,60";"   1,20";"   1,20";"201501";"22/01/2016 16:40:10"
"UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO (314242)";"Médico Hospitalar";"Pequeno";"142";"194";"   1,19";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,13";"   1,14";"   1,16";"   1,17";"   1,18";"   1,19";"201501";"22/01/2016 16:40:10"
"IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DORES (321095)";"Médico Hospitalar";"Pequeno";"143";"194";"   1,18";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,17";"   1,17";"   1,17";"   1,17";"   1,17";"   1,18";"201501";"22/01/2016 16:40:10"
"UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO  (357715)";"Médico Hospitalar";"Pequeno";"144";"194";"   1,15";"0,00";"   1,13";"   1,14";"   1,14";"0,00";"0,00";"0,00";"0,00";"   1,15";"   1,15";"   1,15";"201501";"22/01/2016 16:40:10"
"UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO (301124)";"Médico Hospitalar";"Pequeno";"145";"194";"   1,15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,15";"   1,15";"201501";"22/01/2016 16:40:10"
"UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO (351792)";"Médico Hospitalar";"Pequeno";"146";"157";"   1,13";"   1,05";"   2,12";"   2,67";"   3,23";"   2,17";"   0,55";"   1,66";"   3,34";"   3,92";"   2,26";"   1,13";"201501";"22/01/2016 16:40:10"
"FUNDAÇÃO DE SAÚDE ITAIGUAPY (311359)";"Médico Hospitalar";"Pequeno";"147";"135";"   1,13";"   1,52";"0,00";"0,00";"   0,52";"   0,53";"   0,54";"0,00";"0,00";"   1,11";"   1,12";"   1,13";"201501";"22/01/2016 16:40:10"
"CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE (314251)";"Médico Hospitalar";"Pequeno";"148";"194";"   1,12";"0,00";"   1,13";"   2,25";"   2,25";"   2,25";"   1,12";"   2,23";"   1,12";"   1,12";"0,00";"   1,12";"201501";"22/01/2016 16:40:10"
"UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO (371106)";"Médico Hospitalar";"Médio";"226";"204";"   0,21";"   0,41";"   0,41";"   0,41";"   0,41";"0,00";"   0,20";"   0,20";"   0,20";"0,00";"0,00";"   0,21";"201501";"22/01/2016 16:40:10"
"UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO (348082)";"Médico Hospitalar";"Médio";"227";"169";"   0,18";"   0,72";"   1,09";"   1,27";"   1,08";"   0,90";"   0,54";"   0,36";"0,00";"0,00";"   0,18";"   0,18";"201501";"22/01/2016 16:40:10"
"UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS (328294)";"Médico Hospitalar";"Médio";"228";"198";"   0,18";"   0,45";"   0,45";"   0,61";"   0,77";"   0,31";"   0,16";"0,00";"0,00";"   0,18";"   0,18";"   0,18";"201501";"22/01/2016 16:40:10"
"FUNDAÇÃO FIAT SAÚDE E BEM ESTAR (418285)";"Médico Hospitalar";"Médio";"229";"228";"   0,15";"0,00";"   0,17";"   0,16";"   0,16";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,15";"   0,15";"201501";"22/01/2016 16:40:10"
"ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA (416568)";"Médico Hospitalar";"Médio";"230";"172";"   0,14";"   0,64";"   0,64";"   0,64";"   0,38";"   0,76";"   0,64";"   0,51";"0,00";"0,00";"0,00";"   0,14";"201501";"22/01/2016 16:40:10"
"COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE (337188)";"Médico Hospitalar";"Médio";"231";"124";"   0,14";"   1,26";"   1,81";"   1,38";"   0,83";"   0,14";"   0,41";"   0,68";"   0,81";"   0,67";"   0,27";"   0,14";"201501";"22/01/2016 16:40:10"
"MEDICAL MEDICINA COOPERATIVA ASSISTENCIAL DE LIMEIRA (360767)";"Médico Hospitalar";"Médio";"232";"227";"   0,13";"   0,13";"   0,13";"   0,27";"   0,27";"   0,27";"   0,13";"   0,13";"   0,13";"   0,13";"   0,13";"   0,13";"201501";"22/01/2016 16:40:10"
"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA (345091)";"Médico Hospitalar";"Médio";"233";"208";"0,00";"   0,37";"   0,74";"   0,37";"   0,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO (345598)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,51";"   0,51";"   0,77";"   0,26";"   0,26";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO (320862)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,47";"   0,94";"   0,94";"   0,47";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO (322831)";"Médico Hospitalar";"Médio";"233";"129";"0,00";"   1,18";"   1,13";"   0,82";"   0,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"INSTITUTO CURITIBA DE SAÚDE (419010)";"Médico Hospitalar";"Médio";"233";"205";"0,00";"   0,39";"   0,52";"   0,52";"   0,13";"   0,13";"   0,13";"   0,26";"   0,13";"   0,13";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO (369411)";"Médico Hospitalar";"Médio";"233";"141";"0,00";"   1,00";"   0,99";"   1,25";"   0,90";"   0,87";"   0,58";"   0,59";"   0,30";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO (370681)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"   0,27";"   0,54";"   0,54";"   0,27";"0,00";"   0,28";"   0,56";"   0,56";"   0,28";"0,00";"201501";"22/01/2016 16:40:10"
"ASSOCIAÇÃO BENEFICENTE CATÓLICA (322326)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA (305472)";"Médico Hospitalar";"Médio";"233";"212";"0,00";"   0,31";"   0,31";"   0,61";"   1,22";"   1,52";"   0,92";"   0,63";"   0,32";"   0,32";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA. (356581)";"Médico Hospitalar";"Médio";"233";"144";"0,00";"   0,97";"   0,48";"0,00";"0,00";"   0,47";"   0,47";"   0,47";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA (413330)";"Médico Hospitalar";"Médio";"233";"168";"0,00";"   0,73";"   1,85";"   1,50";"   1,16";"   0,40";"   0,41";"   1,66";"   1,24";"   1,26";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"SAMEL PLANO DE SAÚDE LTDA (367095)";"Médico Hospitalar";"Médio";"233";"180";"0,00";"   0,58";"   0,29";"0,00";"0,00";"   0,28";"   0,27";"   0,27";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"HOSPITAL REGIONAL DE FRANCA S/A (309338)";"Médico Hospitalar";"Médio";"233";"218";"0,00";"   0,25";"   0,25";"   0,25";"   0,25";"   0,25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO (324159)";"Médico Hospitalar";"Médio";"233";"143";"0,00";"   0,99";"0,00";"   0,49";"   0,48";"   0,47";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO (335517)";"Médico Hospitalar";"Médio";"233";"142";"0,00";"   0,99";"   1,48";"   0,97";"   0,94";"   0,46";"   1,37";"   1,36";"   0,88";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO (349534)";"Médico Hospitalar";"Médio";"233";"192";"0,00";"   0,47";"   0,53";"   0,61";"   0,31";"0,00";"   0,30";"   0,30";"   0,30";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"CAMIM-CLINICA MÉDICA LTDA (319872)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,34";"   0,34";"   0,67";"   0,34";"   0,34";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO (304883)";"Médico Hospitalar";"Médio";"233";"219";"0,00";"   0,23";"   0,46";"   0,23";"   0,46";"   0,23";"   0,22";"0,00";"   0,23";"   0,22";"   0,22";"0,00";"201501";"22/01/2016 16:40:10"
"COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO (318213)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"   0,51";"   0,51";"   0,50";"   0,50";"   1,00";"   1,01";"   0,50";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO (334154)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"   0,98";"   0,97";"   0,96";"0,00";"0,00";"   0,45";"   0,44";"   0,44";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO . (365777)";"Médico Hospitalar";"Médio";"233";"106";"0,00";"   2,35";"   2,23";"   0,54";"   1,06";"   1,04";"   1,02";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL (364860)";"Médico Hospitalar";"Médio";"233";"133";"0,00";"   1,16";"   1,16";"   1,15";"   1,15";"   1,43";"   0,86";"   0,85";"   0,57";"   0,57";"   0,28";"0,00";"201501";"22/01/2016 16:40:10"
"IRMANDADE DO SENHOR BOM JESUS DOS PASSOS DA STA CASA DE MISERICORDIA DE BRAGANÇA PAULISTA (323977)";"Médico Hospitalar";"Médio";"233";"161";"0,00";"   0,78";"   0,78";"   0,78";"   1,18";"   1,18";"   0,78";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA (419150)";"Médico Hospitalar";"Médio";"233";"82";"0,00";"   1,97";"   0,49";"   0,49";"   0,49";"   0,48";"0,00";"0,00";"   0,49";"   0,49";"   0,50";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO (351407)";"Médico Hospitalar";"Médio";"233";"201";"0,00";"   0,43";"   0,64";"   0,64";"   0,42";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE (354295)";"Médico Hospitalar";"Médio";"233";"222";"0,00";"   0,21";"   0,64";"   0,86";"   0,65";"   0,22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"SIM - CAIXA DE ASSISTÊNCIA À SAÚDE (356476)";"Médico Hospitalar";"Médio";"233";"210";"0,00";"   0,31";"   0,31";"0,00";"   0,31";"   0,31";"   0,31";"   0,63";"   0,63";"   0,63";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO (322571)";"Médico Hospitalar";"Médio";"233";"167";"0,00";"   0,74";"   0,37";"   0,74";"   0,74";"   0,75";"   0,37";"0,00";"   0,38";"   0,38";"   0,38";"0,00";"201501";"22/01/2016 16:40:10"
"FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST (330809)";"Médico Hospitalar";"Médio";"233";"228";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL (331317)";"Médico Hospitalar";"Médio";"233";"19";"0,00";"   6,09";"   4,42";"   3,84";"   3,57";"   2,00";"   1,24";"   0,50";"   0,25";"   0,25";"0,00";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED DE ITATIBA COOPERATIVA DE TRABALHO MÉDICO (415014)";"Médico Hospitalar";"Médio";"233";"158";"0,00";"   1,03";"   1,02";"   1,02";"   1,52";"   1,52";"   0,50";"0,00";"   0,49";"   0,48";"   0,48";"0,00";"201501";"22/01/2016 16:40:10"
"UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO  (306100)";"Médico Hospitalar";"Médio";"176";"228";"   0,48";"0,00";"0,00";"   0,93";"   0,93";"   0,93";"0,00";"0,00";"   0,47";"   0,48";"   0,96";"   0,48";"201501";"22/01/2016 16:40:10"
"UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO (310131)";"Médico Hospitalar";"Médio";"177";"100";"   0,48";"   2,58";"   0,52";"   1,02";"   0,50";"   0,49";"   0,49";"   1,50";"   1,98";"   1,46";"   0,96";"   0,48";"201501";"22/01/2016 16:40:10"
"UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344)";"Médico Hospitalar";"Médio";"178";"189";"   0,48";"   0,48";"   1,43";"   1,43";"   0,95";"0,00";"0,00";"0,00";"0,00";"   0,48";"   0,48";"   0,48";"201501";"22/01/2016 16:40:10"
"UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA (333662)";"Médico Hospitalar";"Médio";"179";"100";"   0,47";"   1,62";"   1,84";"   1,38";"   1,61";"   1,16";"   1,62";"   0,93";"   0,47";"   0,23";"   0,23";"   0,47";"201501";"22/01/2016 16:40:10"
"UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO (323926)";"Médico Hospitalar";"Médio";"180";"228";"   0,47";"0,00";"0,00";"   0,46";"   0,92";"   0,92";"   0,46";"0,00";"0,00";"   0,47";"   0,47";"   0,47";"201501";"22/01/2016 16:40:10"
"CIRCULO OPERARIO CAXIENSE (310247)";"Médico Hospitalar";"Médio";"181";"127";"   0,47";"   1,20";"   1,68";"   1,67";"   1,80";"   0,60";"   0,48";"   0,48";"   0,83";"   0,59";"   0,59";"   0,47";"201501";"22/01/2016 16:40:10"
"SAUDE PAS - MEDICINA E ODONTO (409243)";"Médico Hospitalar";"Médio";"182";"202";"   0,47";"   0,42";"0,00";"0,00";"   0,43";"   0,44";"   0,88";"   0,88";"   0,90";"   0,91";"   0,46";"   0,47";"201501";"22/01/2016 16:40:10"
"UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO (346209)";"Médico Hospitalar";"Médio";"183";"195";"   0,46";"   0,46";"   0,47";"   0,47";"   1,41";"   0,94";"   0,94";"0,00";"   0,46";"   0,46";"   0,46";"   0,46";"201501";"22/01/2016 16:40:10"
"COOPERATIVA DE TRABALHO MÉDICO DE SÃO LUÍS LTDA. - UNIMED DE SÃO LUÍS (338559)";"Médico Hospitalar";"Médio";"184";"228";"   0,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,23";"   0,69";"   0,69";"   0,46";"201501";"22/01/2016 16:40:10"
"UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO (311847)";"Médico Hospitalar";"Médio";"185";"138";"   0,46";"   1,03";"   0,57";"   0,69";"   0,46";"   0,68";"   0,45";"   0,46";"   0,34";"   0,11";"   0,23";"   0,46";"201501";"22/01/2016 16:40:10"
"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343)";"Médico Hospitalar";"Médio";"186";"161";"   0,45";"   1,03";"   2,04";"   1,51";"   1,00";"0,00";"   0,49";"   0,47";"   0,46";"   0,45";"   0,45";"   0,45";"201501";"22/01/2016 16:40:10"
"UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO (300713)";"Médico Hospitalar";"Médio";"187";"157";"   0,45";"   0,85";"   0,87";"   0,44";"   0,88";"   0,87";"   1,32";"   0,89";"   0,45";"   0,45";"   0,45";"   0,45";"201501";"22/01/2016 16:40:10"
"BENEFICENCIA CAMILIANA DO SUL (318299)";"Médico Hospitalar";"Médio";"204";"137";"   0,34";"   1,04";"   1,04";"   0,87";"   0,70";"   0,71";"   0,35";"   0,17";"   0,17";"   0,34";"   0,51";"   0,34";"201501";"22/01/2016 16:40:10"
"SANTA CASA DE MISERICÓRDIA DE BARRETOS (390178)";"Médico Hospitalar";"Médio";"205";"228";"   0,34";"0,00";"   0,34";"   0,34";"   0,34";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,34";"   0,34";"201501";"22/01/2016 16:40:10"
"UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO (320706)";"Médico Hospitalar";"Médio";"206";"197";"   0,34";"   0,46";"   0,68";"   0,80";"   0,91";"   0,80";"   0,68";"   0,23";"   0,23";"   0,34";"   0,34";"   0,34";"201501";"22/01/2016 16:40:10"
"SERMED-SAÚDE LTDA. (303739)";"Médico Hospitalar";"Médio";"207";"187";"   0,34";"   0,48";"   0,32";"   0,31";"   0,62";"   0,91";"   0,61";"   0,31";"0,00";"   0,16";"   0,16";"   0,34";"201501";"22/01/2016 16:40:10"
"ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI (342556)";"Médico Hospitalar";"Médio";"208";"228";"   0,34";"0,00";"   0,17";"   0,17";"   0,34";"   1,01";"   1,18";"   1,01";"   0,34";"   0,17";"   0,17";"   0,34";"201501";"22/01/2016 16:40:10"
"UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA (367397)";"Médico Hospitalar";"Médio";"209";"85";"   0,34";"   1,94";"   2,64";"   2,42";"   2,36";"   1,32";"   0,99";"   0,83";"   0,83";"   1,00";"   0,33";"   0,34";"201501";"22/01/2016 16:40:10"
"UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO (348406)";"Médico Hospitalar";"Médio";"210";"74";"   0,33";"   2,22";"   1,98";"   2,59";"   2,06";"   2,40";"   1,55";"   1,60";"   1,32";"   1,01";"   0,68";"   0,33";"201501";"22/01/2016 16:40:10"
"UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (325031)";"Médico Hospitalar";"Médio";"211";"228";"   0,33";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,33";"   0,33";"201501";"22/01/2016 16:40:10"
"UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO (345458)";"Médico Hospitalar";"Médio";"212";"150";"   0,32";"   0,90";"   0,80";"   0,36";"   0,32";"   0,64";"   0,32";"   0,32";"0,00";"0,00";"0,00";"   0,32";"201501";"22/01/2016 16:40:10"
"UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO (315796)";"Médico Hospitalar";"Médio";"213";"223";"   0,31";"   0,21";"   0,41";"   0,62";"   0,52";"   0,41";"   0,31";"   0,31";"   0,31";"   0,21";"   0,42";"   0,31";"201501";"22/01/2016 16:40:10"
"UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO (311294)";"Médico Hospitalar";"Médio";"214";"178";"   0,31";"   0,60";"   0,90";"   1,49";"   0,90";"   0,90";"   0,30";"   0,61";"   0,31";"   0,61";"   0,31";"   0,31";"201501";"22/01/2016 16:40:10"
"FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL (317233)";"Médico Hospitalar";"Médio";"215";"228";"   0,30";"0,00";"0,00";"   0,30";"   0,60";"   0,60";"   0,60";"   1,19";"   1,79";"   1,49";"   0,60";"   0,30";"201501";"22/01/2016 16:40:10"
"UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS (316148)";"Médico Hospitalar";"Médio";"216";"213";"   0,29";"   0,29";"   0,57";"   1,15";"   0,86";"   0,86";"   0,29";"   0,58";"   0,58";"   0,58";"   0,29";"   0,29";"201501";"22/01/2016 16:40:10"
"VERA CRUZ ASSOCIAÇÃO DE SAÚDE (360481)";"Médico Hospitalar";"Médio";"217";"179";"   0,29";"   0,59";"   0,59";"   0,29";"0,00";"0,00";"   0,29";"   0,29";"   0,29";"   0,29";"   0,29";"   0,29";"201501";"22/01/2016 16:40:10"
