"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/18";"Nov/18";"Out/18";"Set/18";"Ago/18";"Jul/18";"Jun/18";"Mai/18";"Abr/18";"Mar/18";"Fev/18";"Jan/18";"Competência";"Data de atualização"
"COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAIS E ECONÔMICOS ""C.S. ASSISTANCE"" (350362)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO (354619)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"   0,97";"   1,94";"   2,91";"   1,95";"   0,97";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO (362573)";"Médico Hospitalar";"Pequeno";"185";"144";"   0,75";"   1,00";"   2,00";"   2,99";"   1,99";"   1,98";"   0,90";"   0,82";"0,00";"   0,76";"   0,75";"   0,75";"201801";"16/01/2019 04:16:57"
"UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO (370975)";"Médico Hospitalar";"Pequeno";"186";"158";"   0,75";"   0,66";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,75";"201801";"16/01/2019 04:16:57"
"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343)";"Médico Hospitalar";"Pequeno";"187";"111";"   0,74";"   1,60";"   0,79";"   1,58";"   1,57";"   1,56";"   0,76";"0,00";"   0,74";"   1,48";"   1,48";"   0,74";"201801";"16/01/2019 04:16:57"
"GS PLANO GLOBAL DE SAÚDE LTDA (413160)";"Médico Hospitalar";"Pequeno";"188";"184";"   0,71";"0,00";"0,00";"   1,47";"   3,65";"   5,09";"   5,81";"   5,80";"   6,49";"   4,30";"   2,13";"   0,71";"201801";"16/01/2019 04:16:57"
"MULTICLINICA SERVICOS DE SAUDE LTDA (354554)";"Médico Hospitalar";"Pequeno";"189";"184";"   0,70";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,78";"   2,33";"   2,24";"   1,44";"   0,70";"201801";"16/01/2019 04:16:57"
"IRMANDADE DA SANTA CASA DE MISERICORDIA DE BIRIGUI (314102)";"Médico Hospitalar";"Pequeno";"190";"156";"   0,68";"   0,69";"   2,07";"   2,07";"   3,45";"   1,37";"   1,37";"0,00";"0,00";"   0,68";"   0,68";"   0,68";"201801";"16/01/2019 04:16:57"
"UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO (337498)";"Médico Hospitalar";"Pequeno";"191";"126";"   0,67";"   1,29";"   1,94";"   3,26";"   1,97";"   1,97";"   0,66";"   1,31";"   0,66";"   0,66";"0,00";"   0,67";"201801";"16/01/2019 04:16:57"
"UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO . (365777)";"Médico Hospitalar";"Pequeno";"192";"184";"   0,66";"0,00";"0,00";"   0,66";"   0,66";"   0,66";"0,00";"0,00";"   0,66";"   0,66";"   1,33";"   0,66";"201801";"16/01/2019 04:16:57"
"UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA. (359033)";"Médico Hospitalar";"Pequeno";"193";"160";"   0,63";"   0,66";"   0,65";"0,00";"0,00";"0,00";"0,00";"   0,65";"   0,65";"   0,65";"   0,64";"   0,63";"201801";"16/01/2019 04:16:57"
"UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO (362140)";"Médico Hospitalar";"Pequeno";"194";"67";"   0,58";"   2,67";"   1,97";"   1,63";"   1,72";"   2,29";"   3,48";"   4,24";"   3,90";"   2,28";"   1,16";"   0,58";"201801";"16/01/2019 04:16:57"
"UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO (347108)";"Médico Hospitalar";"Pequeno";"195";"165";"   0,57";"   0,62";"   0,62";"   0,61";"   0,60";"   0,60";"0,00";"0,00";"0,00";"   0,61";"   0,61";"   0,57";"201801";"16/01/2019 04:16:57"
"COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA (317012)";"Médico Hospitalar";"Pequeno";"196";"101";"   0,57";"   1,71";"   1,71";"   1,14";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,58";"   0,57";"   0,57";"201801";"16/01/2019 04:16:57"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO JOSÉ DO RIO PRETO (339539)";"Médico Hospitalar";"Pequeno";"197";"176";"   0,56";"   0,54";"0,00";"0,00";"0,00";"0,00";"   0,55";"   0,55";"   1,11";"   0,56";"   1,12";"   0,56";"201801";"16/01/2019 04:16:57"
"UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO (323055)";"Médico Hospitalar";"Pequeno";"198";"184";"   0,56";"0,00";"0,00";"   1,12";"   1,68";"   2,24";"   1,69";"   1,13";"   0,56";"0,00";"0,00";"   0,56";"201801";"16/01/2019 04:16:57"
"HOSPITAL MARECHAL CÂNDIDO RONDON LTDA (392391)";"Médico Hospitalar";"Pequeno";"199";"178";"   0,55";"   0,53";"   0,53";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,55";"   0,55";"201801";"16/01/2019 04:16:57"
"UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA. (304395)";"Médico Hospitalar";"Pequeno";"200";"184";"   0,54";"0,00";"0,00";"   0,54";"   0,54";"   0,54";"0,00";"0,00";"0,00";"0,00";"   0,54";"   0,54";"201801";"16/01/2019 04:16:57"
"UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO (324159)";"Médico Hospitalar";"Pequeno";"201";"172";"   0,54";"   0,56";"   0,56";"0,00";"0,00";"0,00";"0,00";"   0,55";"   0,55";"   0,55";"   0,54";"   0,54";"201801";"16/01/2019 04:16:57"
"PLANO DE SAUDE ASES LTDA. (411582)";"Médico Hospitalar";"Pequeno";"202";"105";"   0,53";"   1,67";"   1,11";"   2,76";"   2,75";"   2,19";"   1,64";"   2,17";"   3,79";"   3,23";"   2,68";"   0,53";"201801";"16/01/2019 04:16:57"
"S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL (324493)";"Médico Hospitalar";"Pequeno";"203";"184";"   0,53";"0,00";"   0,52";"   1,04";"   1,57";"   2,10";"   2,63";"   2,10";"   1,05";"0,00";"0,00";"   0,53";"201801";"16/01/2019 04:16:57"
"ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE (416584)";"Médico Hospitalar";"Pequeno";"204";"180";"   0,52";"   0,51";"   0,51";"0,00";"0,00";"0,00";"0,00";"   0,52";"   0,52";"   0,52";"0,00";"   0,52";"201801";"16/01/2019 04:16:57"
"UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO (312592)";"Médico Hospitalar";"Pequeno";"205";"113";"   0,51";"   1,50";"   1,00";"   1,00";"   1,01";"   1,01";"   1,52";"   1,52";"   2,52";"   2,02";"   1,53";"   0,51";"201801";"16/01/2019 04:16:57"
"UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (357022)";"Médico Hospitalar";"Pequeno";"206";"221";"   0,51";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,50";"   0,50";"   0,51";"201801";"16/01/2019 04:16:57"
"MINERAÇÃO CARAÍBA S/A (416703)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC (414689)";"Médico Hospitalar";"Pequeno";"207";"36";"0,00";"  10,29";"  10,21";"  10,12";"  10,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ASSOCIAÇÃO DOS FUNCIONÁRIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM (388092)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"G & M ASSESSORIA MEDICA EMPRESARIAL LTDA - EPP (409286)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA. (415901)";"Médico Hospitalar";"Pequeno";"207";"95";"0,00";"   2,00";"   2,04";"   2,09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND (413518)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"   4,62";"   4,62";"   4,61";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC (327557)";"Médico Hospitalar";"Pequeno";"207";"146";"0,00";"   0,95";"   0,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DA  ENERGISA SERGIPE (370321)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA. (343684)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,89";"   1,77";"   1,76";"   0,88";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"NUCLEBRÁS EQUIPAMENTOS PESADOS S/A - NUCLEP (352888)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"MATÃO CLINICAS & AMHMA SAÚDE LTDA (416495)";"Médico Hospitalar";"Pequeno";"207";"155";"0,00";"   0,70";"   0,70";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ASSOCIAÇAO UNISAUDE MARAU (333867)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"   2,13";"   2,11";"   2,08";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO (343765)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"   4,10";"   4,14";"   4,19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA (343129)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"   2,92";"   5,83";"  11,66";"  11,64";"   8,72";"   2,87";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL SÃO VICENTE (353264)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"   1,26";"   1,25";"   1,25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ITAIPU BINACIONAL (366234)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,19";"   1,20";"   1,20";"0,00";"201801";"16/01/2019 04:16:57"
"CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA (415910)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"  12,95";"  38,88";"  38,88";"  25,99";"  13,07";"  13,12";"  13,19";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC (382639)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"SERVMED SAÚDE LTDA (326356)";"Médico Hospitalar";"Pequeno";"207";"";"0,00";"";"";"";"";"";"";"   2,10";"   1,06";"   0,71";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CETESB - COMPANHIA AMBIENTAL DO ESTADO DE SÃO PAULO (324892)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO (344141)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO (363855)";"Médico Hospitalar";"Pequeno";"207";"166";"0,00";"   0,62";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,27";"   1,91";"   1,91";"   0,64";"0,00";"201801";"16/01/2019 04:16:57"
"SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA (411809)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"SISTEMA TOTAL DE SAÚDE LTDA. (402001)";"Médico Hospitalar";"Pequeno";"207";"149";"0,00";"   0,87";"0,00";"   0,86";"   0,86";"   0,86";"   0,85";"   1,69";"   1,68";"   0,83";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CEAM BRASIL - PLANOS DE SAÚDE S/A (311472)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO (336467)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   3,76";"   3,74";"   3,72";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CLÍNICA SÃO GABRIEL S/S LTDA (415944)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES (343331)";"Médico Hospitalar";"Pequeno";"207";"143";"0,00";"   1,00";"   1,00";"   1,00";"   1,00";"   2,00";"   1,99";"   2,98";"   1,98";"   0,99";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CLIMOL CLINICA MÉDICA E ODONTOLÓGICA SÃO FRANCISCO DE ASSIS LTDA. (402770)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA (410624)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO (323942)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"   2,11";"   2,12";"   2,14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328596)";"Médico Hospitalar";"Pequeno";"207";"127";"0,00";"   1,28";"   1,28";"0,00";"0,00";"   1,27";"   1,27";"   1,27";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ASSOCIAÇÃO SÃO LUIZ SAÚDE (421006)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ASSOCIAÇÃO PLAME DE SAÚDE (419974)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"ASSOCIAÇÃO SAÚDE RURAL ALEGRETE (418218)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"DESBAN - FUNDAÇÃO BDMG DE SEGURIDADE SOCIAL (357669)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO (418129)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"COMPANHIA DAS DOCAS DO ESTADO DA BAHIA - CODEBA (419796)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO (314781)";"Médico Hospitalar";"Pequeno";"207";"119";"0,00";"   1,34";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO (369233)";"Médico Hospitalar";"Pequeno";"207";"69";"0,00";"   3,00";"   4,51";"   3,01";"   3,00";"   3,00";"   3,00";"   4,50";"   3,01";"   3,01";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA. (327638)";"Médico Hospitalar";"Pequeno";"207";"184";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIMED JOAÇABA COOPERATIVA DE TRABALHO MÉDICO (301744)";"Médico Hospitalar";"Pequeno";"207";"167";"0,00";"   0,60";"   0,62";"0,00";"0,00";"0,00";"0,00";"   0,64";"   0,64";"   0,64";"0,00";"0,00";"201801";"16/01/2019 04:16:57"
"UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO (349283)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO JUIZ DE FORA COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA. (327441)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA (311669)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"CONSTRUDENTE ASSISTENCIA ODONTOLOGICA LTDA (405931)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA (343919)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA (331104)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"ZURICH SANTANDER BRASIL ODONTO LTDA. (419354)";"Odontológica";"Pequeno";"14";"2";"0,00";"   1,82";"   1,79";"   4,34";"   4,72";"   4,23";"0,00";"0,00";"0,00";"0,00";"0,00";"";"201802";"16/01/2019 04:16:57"
"ODONTO CARD - ASSISTENCIA ODONTOLOGICA LTDA - EPP (419346)";"Odontológica";"Pequeno";"14";"";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"SISTEMA PREVSAUDE LTDA (333239)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"COOPERATIVA DE SERVIÇOS ODONTOLÓGICOS DE FARROUPILHA LTDA (362735)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIDASODONTO PLANO DE ASSISTENCIA ODONTOLOGICA LTDA. (413933)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,94";"   0,94";"   0,94";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA. (411728)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO DE SÃO LUIS - COOP. DOS C. D. DO ESTADO DO MARANHÃ (369616)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"COOPERATIVA ODONTOLÓGICA DE GARANHUNS E AGRESTE MERIDIONAL. (342335)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA (417114)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"J.E. ODONTOQUALITY S/S LTDA (418536)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"VIEIRA ASSISTÊNCIA ODONTOLÓGICA LTDA (419915)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO-NORDESTE, CENTRAL REGIONAL DAS COOP. ODONT. DO NORD. DO BRASIL (416177)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"ODONTOPONTA CLINICA ODONTOLÓGICA LTDA (416673)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS (323632)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"ODONTO PRIME PLANOS ODONTOLÓGICOS LTDA ME (420212)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"   7,64";"   7,60";"  57,90";"  54,28";"  58,65";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"INSTITUTO DE SAÚDE ODONTOLÓGICA - ISODONT LTDA (415260)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"   1,56";"   1,90";"   2,38";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA (344681)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"INSTITUTO DE ODONTOLOGIA DO MARANHÃO LTDA. (414981)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"O.S ODONTOLÓGICA LTDA. (404365)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
"SISTEMA 1 SERVIÇOS DE ASSISTÊNCIA À SAÚDE SUPLEMENTAR (418790)";"Odontológica";"Pequeno";"14";"14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201802";"16/01/2019 04:16:57"
