"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/19";"Nov/19";"Out/19";"Set/19";"Ago/19";"Jul/19";"Jun/19";"Mai/19";"Abr/19";"Mar/19";"Fev/19";"Jan/19";"Competência";"Data de atualização"
"UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (414573)";"Médico Hospitalar";"Pequeno";"20";"13";"  28,08";"  55,35";"  41,47";"  55,66";"  41,90";"  41,98";"  55,38";"  41,80";"  28,08";"0,00";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"HALSA OPERADORA DE MEDICINA DE GRUPO LTDA (419834)";"Médico Hospitalar";"Pequeno";"21";"11";"  27,29";"  92,04";"  85,46";"  74,78";"  64,52";"  58,24";"  52,56";"  30,98";"  27,29";"  40,24";"  42,41";"  46,44";"201904";"13/01/2020 21:44:43"
"SMS - ASSISTÊNCIA MÉDICA LTDA (311405)";"Médico Hospitalar";"Pequeno";"22";"23";"  26,55";"  19,04";"  20,94";"  17,12";"  17,11";"  17,10";"  22,79";"  22,77";"  26,55";"  22,75";"  24,65";"  24,65";"201904";"13/01/2020 21:44:43"
"SOCIAL-SOCIEDADE ASSISTENCIAL E CULTURAL (315630)";"Médico Hospitalar";"Pequeno";"23";"6";"  24,45";" 208,96";" 171,59";" 109,69";"  52,63";" 103,09";"  75,50";"  49,67";"  24,45";"  72,76";"  95,85";"  70,37";"201904";"13/01/2020 21:44:43"
"CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A (418072)";"Médico Hospitalar";"Pequeno";"24";"4";"  22,04";" 220,18";" 255,10";" 265,88";" 235,29";" 280,64";"  53,02";"  27,07";"  22,04";"  18,59";"  17,96";"  11,47";"201904";"13/01/2020 21:44:43"
"PLANO DE SAUDE UNIFENAS (344010)";"Médico Hospitalar";"Pequeno";"25";"197";"  21,39";"0,00";"0,00";"0,00";"0,00";"  10,76";"  21,47";"  21,46";"  21,39";"  10,65";"  10,61";"0,00";"201904";"13/01/2020 21:44:43"
"CMI - CLINICA DE MEDICINA INTEGRADA LTDA. (310239)";"Médico Hospitalar";"Pequeno";"26";"197";"  21,17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  21,41";"  21,17";"  20,98";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"ADVANCE PLANOS DE SAÚDE LTDA (335657)";"Médico Hospitalar";"Pequeno";"27";"85";"  19,91";"   3,50";"  10,41";"   6,89";"  17,08";"  10,16";"  23,55";"  13,37";"  19,91";"   6,59";"   6,53";"   3,24";"201904";"13/01/2020 21:44:43"
"GREEN LIFE PLUS PLANOS MÉDICOS LTDA - EPP (420204)";"Médico Hospitalar";"Pequeno";"28";"10";"  19,74";" 120,77";"  93,01";"  41,24";"  21,99";"  16,36";"  14,45";"  11,68";"  19,74";"  23,18";"  29,87";"  26,49";"201904";"13/01/2020 21:44:43"
"LIV LINHAS INTELIGENTES DE ATENÇÃO À VIDA S/A (379280)";"Médico Hospitalar";"Pequeno";"29";"10";"  19,56";"  13,99";"  11,24";"  10,55";"  11,88";"  14,40";"  15,88";"  18,70";"  19,56";"  12,75";"   6,87";"   1,53";"201904";"13/01/2020 21:44:43"
"GOOD LIFE SAUDE LTDA (305995)";"Médico Hospitalar";"Pequeno";"30";"22";"  18,92";"  20,12";"  19,87";"  16,57";"  17,62";"  14,92";"  19,77";"  16,09";"  18,92";"  16,47";"  15,66";"  12,44";"201904";"13/01/2020 21:44:43"
"VIDAPLAN SAÚDE LTDA. - EPP (344443)";"Médico Hospitalar";"Pequeno";"31";"197";"  18,24";"0,00";"0,00";"0,00";"0,00";"0,00";"  19,14";"  18,70";"  18,24";"0,00";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"COOPERATIVA DE USUÁRIOS ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA - VIVAMED SAÚDE (314170)";"Médico Hospitalar";"Pequeno";"32";"";"  17,66";"";" 174,29";" 139,27";"  98,82";"  88,07";"  57,03";"  38,39";"  17,66";"  14,35";"  13,29";"  13,36";"201904";"13/01/2020 21:44:43"
"MAIS SAUDE S/A (419516)";"Médico Hospitalar";"Pequeno";"33";"48";"  16,84";"   7,49";"   3,94";"   6,36";"   8,85";"   4,70";"  12,22";"  12,93";"  16,84";"   6,40";"   7,32";"   4,19";"201904";"13/01/2020 21:44:43"
"OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA. (318477)";"Médico Hospitalar";"Pequeno";"34";"34";"  16,51";"  11,23";"  13,19";"   8,51";"   7,57";"   7,52";"  12,08";"  16,58";"  16,51";"  16,44";"  12,59";"  10,60";"201904";"13/01/2020 21:44:43"
"ITAUSEG SAÚDE S.A. (000884)";"Médico Hospitalar";"Pequeno";"35";"28";"  15,90";"  13,43";"  12,33";"  10,22";"   7,11";"   7,08";"  10,05";"  16,00";"  15,90";"  14,84";"   9,83";"   9,76";"201904";"13/01/2020 21:44:43"
"ASSOCIAÇÃO AUXILIADORA DAS CLASSES LABORIOSAS (340146)";"Médico Hospitalar";"Pequeno";"36";"18";"  15,88";"  27,86";"  36,86";"  32,69";"  32,51";"  23,66";"  20,95";"  22,43";"  15,88";"  15,58";"  13,28";"  16,54";"201904";"13/01/2020 21:44:43"
"SAUDE CASSEB ASSISTENCIA MEDICA LTDA (418781)";"Médico Hospitalar";"Pequeno";"37";"33";"  15,10";"  11,34";"  16,13";"  17,44";"  16,98";"  16,04";"  15,71";"  19,28";"  15,10";"  18,08";"  13,67";"  17,03";"201904";"13/01/2020 21:44:43"
"UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA. (323357)";"Médico Hospitalar";"Pequeno";"38";"30";"  14,76";"  12,85";"  10,13";"   8,73";"  19,00";"  21,97";"  19,05";"  11,74";"  14,76";"  17,84";"  16,45";"   9,00";"201904";"13/01/2020 21:44:43"
"UNIX - SAÚDE LTDA (418137)";"Médico Hospitalar";"Pequeno";"39";"41";"  13,62";"   8,83";"   9,88";"  10,89";"  11,02";"  11,05";"   8,53";"  12,78";"  13,62";"  14,61";"  11,37";"   9,02";"201904";"13/01/2020 21:44:43"
"AMERON - ASSISTÊNCIA MÉDICA RONDÔNIA S/A. (321338)";"Médico Hospitalar";"Pequeno";"40";"77";"  13,47";"   3,75";"   5,66";"   6,96";"   9,50";"   8,26";"   5,74";"   8,33";"  13,47";"  14,09";"  15,27";"  12,62";"201904";"13/01/2020 21:44:43"
"ASSOCIAÇÃO METROPOLITANA DE ASSISTÊNCIA À SAÚDE (418854)";"Médico Hospitalar";"Pequeno";"41";"52";"  12,87";"   6,74";"   8,53";"   6,55";"   6,51";"   7,44";"  10,26";"  10,20";"  12,87";"  10,95";"  11,78";"   7,20";"201904";"13/01/2020 21:44:43"
"FUNDAÇÃO DE PREVIDÊNCIA DOS EMPREGADOS DA CEB (309362)";"Médico Hospitalar";"Pequeno";"42";"107";"  12,06";"   2,49";"   4,97";"   4,94";"   9,82";"  12,22";"  14,57";"  12,09";"  12,06";"   7,23";"   7,23";"   4,81";"201904";"13/01/2020 21:44:43"
"MEDGOLD ASSISTENCIA MEDICA LTDA - ME (419753)";"Médico Hospitalar";"Pequeno";"43";"68";"  11,82";"   4,66";"  13,65";"   8,83";"  12,87";"   8,37";"  16,35";"  16,03";"  11,82";"   3,89";"   3,85";"   3,83";"201904";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB (315583)";"Médico Hospitalar";"Pequeno";"44";"197";"  11,27";"0,00";"   2,66";"   5,30";"   7,90";"   4,99";"   7,10";"   9,03";"  11,27";"   8,99";"   4,47";"   2,20";"201904";"13/01/2020 21:44:43"
"TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL (316849)";"Médico Hospitalar";"Pequeno";"45";"84";"  10,60";"   3,56";"0,00";"0,00";"   7,11";"   7,10";"  10,63";"   7,08";"  10,60";"  10,60";"  17,61";"  14,04";"201904";"13/01/2020 21:44:43"
"CLIMESA CLÍNICA MÉDICA SANTANA LTDA (342955)";"Médico Hospitalar";"Pequeno";"46";"56";"  10,37";"   6,00";"   5,88";"   5,74";"0,00";"  27,42";"  26,76";"  36,73";"  10,37";"  20,47";"  24,98";"  29,20";"201904";"13/01/2020 21:44:43"
"UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA (335215)";"Médico Hospitalar";"Pequeno";"47";"50";"   9,66";"   7,25";"   8,34";"   8,85";"   7,12";"   8,16";"   9,18";"  13,47";"   9,66";"   9,62";"   6,38";"   7,42";"201904";"13/01/2020 21:44:43"
"GAMA SAUDE LTDA. (407011)";"Médico Hospitalar";"Pequeno";"48";"35";"   9,23";"  11,14";"   8,56";"   4,04";"   3,91";"   1,89";"   3,72";"   7,42";"   9,23";"  18,44";"  18,45";"  14,91";"201904";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DA AMAZÔNIA - CASF (358754)";"Médico Hospitalar";"Pequeno";"49";"37";"   9,13";"  10,79";"   9,19";"   6,39";"   4,97";"   4,87";"   3,57";"   3,50";"   9,13";"   8,91";"   8,68";"   8,45";"201904";"13/01/2020 21:44:43"
"CABERJ INTEGRAL SAÚDE S.A (415774)";"Médico Hospitalar";"Pequeno";"50";"41";"   9,06";"   5,86";"   5,71";"   6,06";"   5,70";"   7,89";"   7,35";"   9,21";"   9,06";"  24,20";"  29,69";"  24,17";"201904";"13/01/2020 21:44:43"
"CENTRAL OPERADORA DE PLANOS DE SAÚDE NORTE-NORDESTE SOCIEDADE COOPERATIVA (417092)";"Médico Hospitalar";"Pequeno";"51";"16";"   8,96";"  46,99";"  74,72";"  74,21";"  36,90";"   9,17";"   9,11";"   9,03";"   8,96";"   8,89";"  17,65";"  17,34";"201904";"13/01/2020 21:44:43"
"UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO (310131)";"Médico Hospitalar";"Pequeno";"52";"42";"   8,81";"   8,70";"  12,41";"  14,99";"  14,83";"  15,67";"  11,85";"  11,65";"   8,81";"  10,45";"   7,74";"   9,36";"201904";"13/01/2020 21:44:43"
"FUNDAÇÃO ELETROBRÁS DE SEGURIDADE SOCIAL - ELETROS (313904)";"Médico Hospitalar";"Pequeno";"53";"59";"   8,41";"   5,67";"   2,83";"   2,83";"   2,83";"   2,83";"   1,41";"   4,22";"   8,41";"   9,78";"   6,96";"   2,80";"201904";"13/01/2020 21:44:43"
"SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA (343676)";"Médico Hospitalar";"Pequeno";"54";"46";"   8,36";"   8,03";"   8,03";"   8,06";"   7,29";"   4,09";"   8,26";"   8,33";"   8,36";"   1,67";"   1,68";"   1,68";"201904";"13/01/2020 21:44:43"
"UNIÃO SAÚDE LTDA. (314609)";"Médico Hospitalar";"Pequeno";"55";"9";"   8,25";" 121,83";" 133,85";" 103,79";"  66,12";"  27,26";"  26,33";"  21,27";"   8,25";"  11,77";"  11,21";"  10,76";"201904";"13/01/2020 21:44:43"
"IDEAL SAÚDE ASSISTÊNCIA MÉDICA AMBULATORIAL LTDA (420751)";"Médico Hospitalar";"Pequeno";"56";"69";"   8,23";"   4,61";"   8,03";"   9,88";"   8,48";"   7,13";"   7,12";"   7,13";"   8,23";"  10,46";"  10,67";"   8,81";"201904";"13/01/2020 21:44:43"
"UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO (343153)";"Médico Hospitalar";"Pequeno";"57";"197";"   8,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   8,05";"   8,03";"  11,95";"   3,94";"   3,90";"201904";"13/01/2020 21:44:43"
"SMEDSJ - SERVIÇOS MÉDICOS SÃO JOSE LTDA (349755)";"Médico Hospitalar";"Pequeno";"58";"64";"   7,92";"   4,80";"   3,58";"   3,57";"   3,54";"   3,51";"   3,48";"   5,15";"   7,92";"  12,30";"  12,75";"   9,93";"201904";"13/01/2020 21:44:43"
"UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO (318566)";"Médico Hospitalar";"Pequeno";"59";"140";"   7,51";"   1,59";"   3,17";"   4,75";"   5,80";"   6,83";"   7,38";"   6,90";"   7,51";"   5,96";"   7,08";"   3,83";"201904";"13/01/2020 21:44:43"
"UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA (342131)";"Médico Hospitalar";"Pequeno";"60";"95";"   7,49";"   2,91";"   2,92";"   2,94";"   4,44";"   1,49";"   2,99";"   4,49";"   7,49";"   7,47";"   4,49";"   4,48";"201904";"13/01/2020 21:44:43"
"PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA (417491)";"Médico Hospitalar";"Pequeno";"61";"98";"   7,16";"   2,78";"   2,73";"   5,32";"   5,21";"   2,56";"   5,03";"   7,35";"   7,16";"   6,99";"   8,42";"   7,64";"201904";"13/01/2020 21:44:43"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE MAUÁ (403920)";"Médico Hospitalar";"Pequeno";"62";"";"   7,04";"";"   9,42";"  10,29";"   8,67";"   9,17";"   6,63";"   5,35";"   7,04";"   7,52";"   7,42";"   5,09";"201904";"13/01/2020 21:44:43"
"CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO (417661)";"Médico Hospitalar";"Pequeno";"63";"67";"   7,00";"   4,69";"   2,34";"   2,34";"0,00";"0,00";"0,00";"   7,00";"   7,00";"   6,99";"0,00";"   2,32";"201904";"13/01/2020 21:44:43"
"PROMED BRASIL ASSISTÊNCIA MÉDICA LTDA. (346471)";"Médico Hospitalar";"Pequeno";"64";"40";"   6,95";"  10,03";"   7,52";"   6,96";"   5,73";"   4,37";"   7,31";"   5,90";"   6,95";"   3,40";"   2,78";"   2,18";"201904";"13/01/2020 21:44:43"
"COOPERATIVA DE CONSUMO E BENEFÍCIOS SOCIAIS E ECONÔMICOS ""C.S. ASSISTANCE"" (350362)";"Médico Hospitalar";"Pequeno";"65";"197";"   6,93";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   6,93";"   4,28";"   3,10";"0,00";"201904";"13/01/2020 21:44:43"
"OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA (354511)";"Médico Hospitalar";"Pequeno";"66";"36";"   6,89";"  10,97";"  12,20";"  16,64";"  15,98";"  21,70";"  18,42";"  13,87";"   6,89";"   6,85";"  10,50";"  14,11";"201904";"13/01/2020 21:44:43"
"UNIMED COSTA VERDE RJ (311146)";"Médico Hospitalar";"Pequeno";"67";"104";"   6,63";"   2,58";"   4,30";"   3,44";"   2,52";"   4,96";"   9,78";"   9,86";"   6,63";"   2,50";"   3,36";"   2,51";"201904";"13/01/2020 21:44:43"
"ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC (384704)";"Médico Hospitalar";"Pequeno";"68";"91";"   6,28";"   3,14";"   3,14";"   6,28";"   3,14";"   6,29";"   6,29";"   9,43";"   6,28";"   3,14";"0,00";"   3,14";"201904";"13/01/2020 21:44:43"
"UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO (313475)";"Médico Hospitalar";"Pequeno";"69";"54";"   6,20";"   6,25";"   6,21";"   6,21";"0,00";"0,00";"0,00";"   6,22";"   6,20";"   6,17";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"CENTRO MÉDICO FÁTIMA LTDA (408883)";"Médico Hospitalar";"Pequeno";"70";"57";"   6,09";"   5,88";"   7,95";"   6,09";"   2,04";"   2,02";"   4,00";"   8,02";"   6,09";"   4,09";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE (354295)";"Médico Hospitalar";"Médio";"183";"222";"   0,80";"   0,19";"0,00";"0,00";"0,00";"0,00";"   0,20";"   0,20";"   0,80";"   0,80";"   0,80";"   0,40";"201904";"13/01/2020 21:44:43"
"SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA (342807)";"Médico Hospitalar";"Médio";"184";"183";"   0,79";"   0,76";"   0,38";"   0,38";"   0,58";"   1,36";"   1,36";"   0,98";"   0,79";"   0,59";"   0,98";"   0,79";"201904";"13/01/2020 21:44:43"
"ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL (417599)";"Médico Hospitalar";"Médio";"185";"145";"   0,78";"   1,22";"   1,21";"   1,00";"   0,80";"   1,19";"   0,99";"   0,98";"   0,78";"   0,78";"   0,58";"   1,16";"201904";"13/01/2020 21:44:43"
"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO (420077)";"Médico Hospitalar";"Médio";"186";"157";"   0,78";"   1,04";"   0,91";"   0,62";"   0,63";"   1,10";"   0,94";"   1,10";"   0,78";"   1,25";"   1,09";"   1,09";"201904";"13/01/2020 21:44:43"
"FUNDAÇÃO FIAT SAÚDE E BEM ESTAR (418285)";"Médico Hospitalar";"Médio";"187";"200";"   0,77";"   0,51";"   0,51";"0,00";"   0,78";"   1,04";"   1,30";"   0,52";"   0,77";"   0,51";"   0,50";"0,00";"201904";"13/01/2020 21:44:43"
"CLIMEPE TOTAL LTDA (343013)";"Médico Hospitalar";"Médio";"188";"118";"   0,77";"   1,77";"   1,01";"   0,25";"   0,51";"   0,76";"   0,51";"   0,51";"   0,77";"   1,03";"   0,77";"   0,25";"201904";"13/01/2020 21:44:43"
"SIM - CAIXA DE ASSISTÊNCIA À SAÚDE (356476)";"Médico Hospitalar";"Médio";"189";"86";"   0,77";"   2,80";"   2,36";"   0,39";"   1,16";"   1,16";"   0,77";"0,00";"   0,77";"   1,53";"   1,90";"   1,52";"201904";"13/01/2020 21:44:43"
"UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO (345598)";"Médico Hospitalar";"Médio";"190";"218";"   0,77";"   0,25";"   0,25";"   0,26";"0,00";"0,00";"0,00";"   0,26";"   0,77";"   1,02";"   0,76";"   0,26";"201904";"13/01/2020 21:44:43"
"UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS (328294)";"Médico Hospitalar";"Médio";"191";"184";"   0,74";"   0,74";"   0,49";"   1,00";"   1,91";"   1,68";"   1,44";"   0,73";"   0,74";"   0,25";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"CAMIM-CLINICA MÉDICA LTDA (319872)";"Médico Hospitalar";"Médio";"192";"147";"   0,71";"   1,20";"   1,97";"   1,94";"   1,15";"   0,38";"0,00";"0,00";"   0,71";"   1,04";"   1,01";"   0,65";"201904";"13/01/2020 21:44:43"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA (354562)";"Médico Hospitalar";"Médio";"193";"202";"   0,70";"   0,49";"   1,21";"   0,95";"   0,94";"0,00";"0,00";"   0,23";"   0,70";"   0,94";"   0,71";"   0,47";"201904";"13/01/2020 21:44:43"
"UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO (306762)";"Médico Hospitalar";"Médio";"194";"154";"   0,69";"   1,05";"   1,03";"   2,06";"   1,38";"   1,38";"   0,34";"   0,35";"   0,69";"   0,70";"   1,05";"   0,35";"201904";"13/01/2020 21:44:43"
"UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO (322571)";"Médico Hospitalar";"Médio";"195";"225";"   0,67";"0,00";"   1,00";"   1,01";"   2,01";"   1,34";"   1,68";"   0,67";"   0,67";"   0,34";"   0,34";"   0,34";"201904";"13/01/2020 21:44:43"
"FUNDACAO LEONOR DE BARROS CAMARGO (410292)";"Médico Hospitalar";"Médio";"196";"190";"   0,67";"   0,67";"   0,67";"   0,33";"   0,34";"   1,01";"   1,01";"   1,34";"   0,67";"   0,67";"   0,68";"   0,68";"201904";"13/01/2020 21:44:43"
"BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA. (366561)";"Médico Hospitalar";"Médio";"197";"146";"   0,61";"   1,20";"   1,61";"   1,41";"   0,60";"   0,40";"   0,81";"   0,81";"   0,61";"   0,61";"   1,22";"   1,43";"201904";"13/01/2020 21:44:43"
"HUMANA ASSISTENCIA MEDICA LTDA (357511)";"Médico Hospitalar";"Médio";"198";"139";"   0,58";"   1,34";"   0,95";"   0,96";"   0,83";"   0,98";"   0,85";"   0,72";"   0,58";"   0,58";"   0,72";"   0,72";"201904";"13/01/2020 21:44:43"
"UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES (354783)";"Médico Hospitalar";"Médio";"199";"142";"   0,55";"   1,23";"   0,82";"   0,41";"   0,14";"   0,55";"   0,55";"   0,55";"   0,55";"   1,36";"   1,49";"   1,08";"201904";"13/01/2020 21:44:43"
"INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM (419427)";"Médico Hospitalar";"Médio";"200";"225";"   0,51";"0,00";"   0,27";"   0,26";"   0,26";"   0,26";"   0,26";"   0,52";"   0,51";"   0,77";"   0,51";"   0,25";"201904";"13/01/2020 21:44:43"
"SERPRAM - SERVIÇO DE PRESTAÇÃO DE ASSISTÊNCIA MÉDICO-HOSPITALAR S.A. (306649)";"Médico Hospitalar";"Médio";"201";"212";"   0,51";"   0,34";"   0,86";"   0,86";"   1,03";"   0,51";"   0,52";"   0,34";"   0,51";"   0,33";"   0,33";"   0,17";"201904";"13/01/2020 21:44:43"
"UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA. (357022)";"Médico Hospitalar";"Médio";"202";"225";"   0,49";"0,00";"   0,48";"   0,48";"   0,49";"0,00";"0,00";"0,00";"   0,49";"   0,49";"   0,50";"0,00";"201904";"13/01/2020 21:44:43"
"UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO (320706)";"Médico Hospitalar";"Médio";"203";"173";"   0,49";"   0,84";"   1,08";"   1,34";"   1,09";"   0,97";"   0,61";"   0,61";"   0,49";"   0,73";"   0,61";"   0,49";"201904";"13/01/2020 21:44:43"
"UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA. (304344)";"Médico Hospitalar";"Médio";"204";"167";"   0,48";"   0,92";"   0,93";"   2,32";"   1,86";"   2,34";"   0,94";"   0,95";"   0,48";"   0,95";"   0,95";"   1,43";"201904";"13/01/2020 21:44:43"
"SAÚDE SANTA TEREZA LTDA. (414930)";"Médico Hospitalar";"Médio";"205";"150";"   0,47";"   1,16";"   1,93";"   2,67";"   3,50";"   2,91";"   1,80";"   0,95";"   0,47";"   0,47";"   0,94";"   1,87";"201904";"13/01/2020 21:44:43"
"UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO (304883)";"Médico Hospitalar";"Médio";"206";"220";"   0,47";"   0,24";"   0,71";"   0,95";"   0,95";"   0,71";"   0,71";"   0,71";"   0,47";"   0,47";"   1,19";"   1,20";"201904";"13/01/2020 21:44:43"
"UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT. (330264)";"Médico Hospitalar";"Médio";"207";"225";"   0,47";"0,00";"0,00";"0,00";"   0,48";"   0,95";"   0,95";"   0,94";"   0,47";"   0,47";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO (370681)";"Médico Hospitalar";"Médio";"208";"204";"   0,46";"   0,44";"   0,44";"   0,45";"   0,45";"   0,90";"   0,68";"   1,15";"   0,46";"   0,94";"   0,47";"   0,94";"201904";"13/01/2020 21:44:43"
"UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (352179)";"Médico Hospitalar";"Médio";"209";"225";"   0,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,46";"   0,46";"   0,46";"0,00";"201904";"13/01/2020 21:44:43"
"UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO (358088)";"Médico Hospitalar";"Médio";"210";"188";"   0,46";"   0,69";"   0,92";"   0,23";"   0,69";"   0,46";"   0,45";"   0,46";"   0,46";"   0,68";"   0,23";"   0,23";"201904";"13/01/2020 21:44:43"
"UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (319708)";"Médico Hospitalar";"Médio";"211";"225";"   0,44";"0,00";"0,00";"0,00";"   0,67";"   0,67";"   1,11";"   0,44";"   0,44";"   0,22";"   0,22";"   0,66";"201904";"13/01/2020 21:44:43"
"UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA (309087)";"Médico Hospitalar";"Médio";"212";"172";"   0,44";"   0,85";"   0,86";"   0,87";"   0,88";"   0,88";"   0,44";"   0,44";"   0,44";"   0,89";"   0,45";"   0,90";"201904";"13/01/2020 21:44:43"
"SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA (345091)";"Médico Hospitalar";"Médio";"213";"169";"   0,44";"   0,88";"   1,32";"   1,33";"   0,88";"   0,44";"   0,44";"   0,44";"   0,44";"0,00";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"ASSOCIAÇÃO BENEFICENTE CATÓLICA (322326)";"Médico Hospitalar";"Médio";"214";"225";"   0,43";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,21";"   0,43";"   0,43";"   0,22";"0,00";"0,00";"201904";"13/01/2020 21:44:43"
"UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO (315796)";"Médico Hospitalar";"Médio";"215";"207";"   0,41";"   0,41";"   0,41";"   0,41";"   0,21";"   0,21";"   0,31";"   0,31";"   0,41";"   0,41";"   0,31";"   0,41";"201904";"13/01/2020 21:44:43"
"CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE (316873)";"Médico Hospitalar";"Médio";"216";"170";"   0,41";"   0,88";"   1,31";"   0,86";"   1,28";"   1,70";"   2,10";"   1,66";"   0,41";"   0,82";"   1,22";"   1,22";"201904";"13/01/2020 21:44:43"
"UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA (345709)";"Médico Hospitalar";"Médio";"217";"143";"   0,41";"   1,22";"   1,62";"   1,61";"   2,01";"   1,62";"   0,81";"0,00";"   0,41";"   0,41";"   0,81";"   1,22";"201904";"13/01/2020 21:44:43"
"UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO (300713)";"Médico Hospitalar";"Médio";"218";"151";"   0,40";"   1,14";"   1,15";"   1,16";"   0,39";"   0,79";"   0,40";"   0,40";"   0,40";"   1,22";"   2,03";"   1,63";"201904";"13/01/2020 21:44:43"
"FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL (338648)";"Médico Hospitalar";"Médio";"219";"178";"   0,39";"   0,79";"   0,39";"   0,39";"   0,39";"   0,39";"   0,39";"   0,39";"   0,39";"   0,78";"   0,39";"   0,78";"201904";"13/01/2020 21:44:43"
"MEDICAL MEDICINA COOPERATIVA ASSISTENCIAL DE LIMEIRA (360767)";"Médico Hospitalar";"Médio";"220";"209";"   0,38";"   0,38";"   0,38";"   0,64";"   0,64";"   0,64";"   0,25";"   0,25";"   0,38";"   0,38";"   0,26";"   0,13";"201904";"13/01/2020 21:44:43"
