"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/17";"Nov/17";"Out/17";"Set/17";"Ago/17";"Jul/17";"Jun/17";"Mai/17";"Abr/17";"Mar/17";"Fev/17";"Jan/17";"Competência";"Data de atualização"
"JLM ASSISTÊNCIA ODONTOLÓGICA LTDA (416215)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"COOPERATIVA ODONTOLÓGICA DE GARANHUNS E AGRESTE MERIDIONAL. (342335)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (402109)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ATEMDE ODONTO SAÚDE CLUBE DE BENEFÍCIOS (336874)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTO SÃO LUCAS LTDA. (340227)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTOPARÁ PLANO DE SAÚDE E CLÍNICA ODONTOLÓGICA LTDA (418714)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"IDENTAL ASSISTÊNCIA ODONTOLÓGICA LTDA - ME (414557)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"REDE DENTAL OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (412350)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"PREVODOCTOR  ASSISTÊNCIA ODONTOLÓGICA LTDA. (412830)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DUQUE DE CAXIAS COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA. (382337)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA (311669)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"COOPERATIVA EVIDENTE - COOPERATIVA DE TRABALHO ODONTOLÓGICA DE BOTUCATU (400572)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTOPONTA CLINICA ODONTOLÓGICA LTDA (416673)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"CLINICA ODONTOLOGICA ODONTOPLAN LTDA (410071)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"DENTALPLAN PLANOS DE ASSISTENCIA ODONTOLOGICA LTDA (416908)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA (309257)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"CUNHA ODONTOLOGIA LTDA (416959)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO-NORDESTE, CENTRAL REGIONAL DAS COOP. ODONT. DO NORD. DO BRASIL (416177)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA (305740)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTO CARD - ASSISTENCIA ODONTOLOGICA LTDA - EPP (419346)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,83";"   0,82";"   0,83";"0,00";"0,00";"   0,80";"201702";"05/02/2018 11:09:22"
"SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415871)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA (301647)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"CENTRO ODONTOLOGICO INTEGRADO EIRELI (314757)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"SAÚDE É TUDO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415171)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"PLANODONT SERVIÇOS ODONTOLÓGICOS LTDA (418366)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO VALE DO SINOS COOPERATIVA ODONTOLÓGICA LTDA (406295)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ABS-ASSISTÊNCIA BUCAL SERVIÇOS S/C LTDA. (306347)";"Odontológica";"Pequeno";"14";"";"0,00";"";"";"";"0,00";"0,00";"   4,78";"   3,51";"   3,49";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA. (417874)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTRAT ASSISTENCIA ODONTOLOGICA LTDA. - EIRELI (415961)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA (303259)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTOBASE PLANOS DE SAUDE LTDA. (344486)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,47";"   1,46";"   1,44";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"MULTI - BUCAL ODONTOLOGIA LTDA - EPP (351351)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA (335525)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTOCLINICA RCC LTDA. S/S (418111)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"SOGELI PLANOS ODONTOLÓGICOS LTDA. (351890)";"Odontológica";"Pequeno";"14";"";"0,00";"";"";"";"";"0,00";"   1,27";"   0,84";"   0,81";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"CEORP - CENTRO ODONTOLOGICO LTDA (401871)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA (367966)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"PLANODENTE LTDA. (416517)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS (323632)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"REDE ODONTO SAUDE LTDA (419770)";"Odontológica";"Pequeno";"14";"";"0,00";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"COOPERATIVA DE ASSISTÊNCIA ODONTOLÓGICA VALE DO CAÍ LTDA - DENTSUL (353477)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA (415987)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"   0,65";"   1,33";"   1,35";"   0,68";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA (383929)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO (349283)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO ODONTOLOGICO (308277)";"Odontológica";"Pequeno";"3";"10";"   3,93";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   6,77";"   3,93";"   2,75";"201702";"05/02/2018 11:09:22"
"ODONTOMAIS SERVIÇOS ODONTOLÓGICOS LTDA - ME (419184)";"Odontológica";"Pequeno";"4";"10";"   2,48";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   2,28";"   2,38";"   2,48";"0,00";"201702";"05/02/2018 11:09:22"
"SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP (403865)";"Odontológica";"Pequeno";"5";"10";"   1,76";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,75";"   1,75";"   1,76";"0,00";"201702";"05/02/2018 11:09:22"
"UNIDENTAL COOPERATIVA UNIAO DOS DENTISTAS DA GRANDE NATAL (401277)";"Odontológica";"Pequeno";"6";"10";"   1,68";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,68";"   1,68";"   1,68";"201702";"05/02/2018 11:09:22"
"ODONTOPAM ASSISTENCIA MÉDICA ODONTOLOGICA INTEGRADA LTDA (313891)";"Odontológica";"Pequeno";"7";"10";"   1,53";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,54";"   1,53";"   1,52";"201702";"05/02/2018 11:09:22"
"DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA. (314366)";"Odontológica";"Pequeno";"8";"10";"   1,40";"0,00";"0,00";"0,00";"0,00";"   0,70";"   1,40";"   2,09";"   1,39";"   2,09";"   1,40";"   1,42";"201702";"05/02/2018 11:09:22"
"DENTAL MASTER LTDA - EPP (413747)";"Odontológica";"Pequeno";"9";"8";"   1,24";"   1,59";"   1,06";"   0,52";"0,00";"   0,52";"   0,54";"   0,58";"0,00";"   0,62";"   1,24";"   1,24";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE MARÍLIA COOPERATIVA ODONTOLÓGICA (354821)";"Odontológica";"Pequeno";"14";"";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA (402516)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA (400556)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (417831)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"PERSONAL DOCTOR ASSISTENCIA ODONTOLOGICA LTDA. (415545)";"Odontológica";"Pequeno";"14";"";"0,00";"";"";"";"0,00";"0,00";"0,00";"   4,85";"   4,53";"   4,47";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ORTOVIDE CLÍNICA ORTODÔNTICA LTDA (416665)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"CENTRO DE ESTUDOS E DIAGNÓSTICO ODONTOLÓGICO LTDA - CEDOM (349291)";"Odontológica";"Pequeno";"14";"5";"0,00";"   3,08";"   3,12";"0,00";"   1,63";"   1,67";"   1,71";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA. (344095)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA (315818)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"COOPERATIVA DE SERVIÇOS ODONTOLÓGICOS DE FARROUPILHA LTDA (362735)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA (305421)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"   0,75";"   0,74";"   0,74";"   0,74";"   0,74";"   0,74";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"LOTUS OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (415537)";"Odontológica";"Pequeno";"14";"2";"0,00";"  13,67";"  13,51";"  14,44";"  14,05";"  11,19";"   7,35";"   4,82";"   2,36";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO (319350)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"FEDERAÇÃO DAS UNIODONTOS DO ESTADO DE MINAS GERAIS (344583)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"SOBAM CENTRO MÉDICO HOSPITALAR S.A. (326500)";"Médico Hospitalar";"Grande";"70";"52";"   0,77";"   1,56";"   1,38";"   1,20";"   1,12";"   1,04";"   0,95";"   1,43";"   1,33";"   1,25";"   0,77";"   1,14";"201702";"05/02/2018 11:09:22"
"H.B. SAÚDE S/A. (350249)";"Médico Hospitalar";"Grande";"71";"66";"   0,74";"   0,88";"   1,32";"   1,41";"   1,15";"   0,80";"   0,72";"   0,82";"   0,92";"   1,01";"   0,74";"   0,92";"201702";"05/02/2018 11:09:22"
"UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA (319121)";"Médico Hospitalar";"Grande";"72";"72";"   0,68";"   0,67";"   0,56";"   0,68";"   0,68";"   0,79";"   0,79";"   0,62";"   0,51";"   0,40";"   0,68";"   1,30";"201702";"05/02/2018 11:09:22"
"UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO (312851)";"Médico Hospitalar";"Grande";"73";"46";"   0,67";"   2,25";"   2,54";"   2,28";"   2,19";"   1,62";"   1,52";"   1,23";"   0,94";"   0,66";"   0,67";"   0,77";"201702";"05/02/2018 11:09:22"
"UNIMED SAÚDE E ODONTO S.A (416801)";"Médico Hospitalar";"Grande";"74";"76";"   0,52";"   0,35";"   0,39";"   0,54";"   1,21";"   1,40";"   1,58";"   0,95";"   0,85";"   0,41";"   0,52";"   0,49";"201702";"05/02/2018 11:09:22"
"VALE S/A (345695)";"Médico Hospitalar";"Grande";"75";"69";"   0,36";"   0,80";"   0,64";"   0,47";"   0,39";"   0,39";"   0,57";"   0,61";"   0,53";"   0,54";"   0,36";"   0,45";"201702";"05/02/2018 11:09:22"
"UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA. (306398)";"Médico Hospitalar";"Grande";"76";"70";"   0,32";"   0,78";"   0,52";"   0,26";"   0,39";"   0,45";"   0,52";"   0,52";"   0,58";"   0,45";"   0,32";"   0,32";"201702";"05/02/2018 11:09:22"
"ASSOCIAÇÃO BENEFICENTE DOS PROFESSORES PÚBLICOS ATIVOS E INATIVOS DO RIO DE JANEIRO - APPAI (382540)";"Médico Hospitalar";"Grande";"77";"77";"   0,23";"   0,26";"   0,35";"   0,22";"   0,27";"   0,31";"   0,31";"   0,27";"   0,23";"   0,23";"   0,23";"   0,23";"201702";"05/02/2018 11:09:22"
"CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL (413534)";"Médico Hospitalar";"Grande";"78";"75";"   0,20";"   0,37";"   0,11";"   0,11";"   0,27";"   0,42";"   0,42";"   0,19";"   0,16";"   0,16";"   0,20";"   0,08";"201702";"05/02/2018 11:09:22"
"UNILIFE SAÚDE LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL (413402)";"Médico Hospitalar";"Médio";"1";"";" 347,17";"";"";"";"";"";"   3,56";"   6,95";"   9,62";" 185,19";" 347,17";" 497,91";"201702";"05/02/2018 11:09:22"
"SALUTAR SAÚDE SEGURADORA S.A. (000027)";"Médico Hospitalar";"Médio";"2";"2";"  15,57";"  35,46";"  43,36";"  42,69";"  46,58";"  45,10";"  39,46";"  30,87";"  22,55";"  20,06";"  15,57";"  12,78";"201702";"05/02/2018 11:09:22"
"UNIÃO MÉDICA PLANOS DE SAÚDE S/A (414581)";"Médico Hospitalar";"Médio";"3";"4";"  12,68";"  10,31";"  10,39";"  12,91";"  14,76";"  15,22";"  14,40";"  11,81";"   8,82";"  10,01";"  12,68";"  13,38";"201702";"05/02/2018 11:09:22"
"PAME - ASSOCIAÇÃO DE ASSISTÊNCIA PLENA EM SAÚDE (342408)";"Médico Hospitalar";"Médio";"4";"12";"  12,43";"  35,25";"  28,84";"  32,63";"  38,63";"  34,27";"  22,51";"  19,23";"  17,91";"  18,47";"  12,43";"   9,98";"201702";"05/02/2018 11:09:22"
"SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA. (400190)";"Médico Hospitalar";"Médio";"5";"9";"  12,20";"   9,56";"   8,15";"   9,88";"  10,34";"  12,00";"  10,92";"  11,18";"  11,97";"  12,17";"  12,20";"  12,44";"201702";"05/02/2018 11:09:22"
"CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ (324361)";"Médico Hospitalar";"Médio";"6";"5";"   9,70";"  10,17";"  10,10";"  11,26";"   8,26";"  17,62";"  12,67";"  11,46";"   7,88";"   9,71";"   9,70";"  10,01";"201702";"05/02/2018 11:09:22"
"CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A (418072)";"Médico Hospitalar";"Médio";"7";"6";"   9,37";"   9,94";"   9,88";"   8,93";"   8,90";"  10,84";"  12,94";"  16,23";"  14,55";"  13,26";"   9,37";"   8,88";"201702";"05/02/2018 11:09:22"
"TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA (412759)";"Médico Hospitalar";"Médio";"8";"56";"   8,35";"   3,18";"   4,04";"   4,02";"   6,01";"   6,56";"   7,68";"   9,93";"  11,57";"  10,94";"   8,35";"   9,11";"201702";"05/02/2018 11:09:22"
"UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA. (335479)";"Médico Hospitalar";"Médio";"9";"22";"   8,28";"   6,43";"   6,49";"   6,50";"   7,18";"  11,06";"  10,36";"   9,47";"   8,23";"   9,82";"   8,28";"   8,11";"201702";"05/02/2018 11:09:22"
"CABERJ INTEGRAL SAÚDE S.A (415774)";"Médico Hospitalar";"Médio";"10";"11";"   8,03";"   8,87";"  12,17";"  14,36";"  14,67";"  11,37";"   7,58";"   7,15";"   6,57";"   7,94";"   8,03";"   7,91";"201702";"05/02/2018 11:09:22"
"PETROBRAS DISTRIBUIDORA S.A. (354571)";"Médico Hospitalar";"Médio";"11";"75";"   7,68";"   3,79";"   6,49";"   4,14";"   3,98";"   2,40";"   5,76";"   7,69";"   9,13";"   7,69";"   7,68";"   6,72";"201702";"05/02/2018 11:09:22"
"GARANTIA DE SAÚDE LTDA (343064)";"Médico Hospitalar";"Médio";"12";"27";"   7,02";"   5,91";"   6,64";"   6,64";"   6,64";"   5,15";"   6,28";"   7,09";"   8,36";"   8,47";"   7,02";"   4,74";"201702";"05/02/2018 11:09:22"
"SAÚDE SIM LTDA (320111)";"Médico Hospitalar";"Médio";"13";"13";"   6,93";"   8,52";"   8,42";"   6,82";"   6,55";"   6,08";"   6,05";"   6,57";"   5,32";"   6,76";"   6,93";"  11,39";"201702";"05/02/2018 11:09:22"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE MAUÁ (403920)";"Médico Hospitalar";"Médio";"14";"16";"   6,61";"   7,64";"   7,87";"   9,93";"  11,02";"  10,38";"   7,32";"   5,52";"   5,34";"   6,33";"   6,61";"   5,46";"201702";"05/02/2018 11:09:22"
"SANTA RITA SISTEMA DE SAUDE LTDA (413194)";"Médico Hospitalar";"Médio";"15";"10";"   6,25";"   9,33";"   7,12";"   8,02";"   7,14";"   8,04";"   8,49";"  10,73";"   9,38";"   8,93";"   6,25";"   5,36";"201702";"05/02/2018 11:09:22"
"UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA (331104)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"COJUN CENTRO ODONTOLOGICO JUNDIAI LTDA. (415812)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA. (341894)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"SEDEG ASSISTÊNCIA ODONTOLÓGICA LTDA. (408603)";"Odontológica";"Pequeno";"14";"";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"RODRIGUES LEIRA ODONTOLOGIA LTDA. (415243)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"DENTAL-MED ASSISTENCIA ODONTOLOGICA S/S LTDA (333620)";"Odontológica";"Pequeno";"14";"10";"0,00";"0,00";"0,00";"0,00";"   0,95";"   0,95";"   0,95";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
"ODONTONOG SERVIÇOS ODONTOLÓGICOS LTDA (416169)";"Odontológica";"Pequeno";"14";"";"0,00";"";"";"";"";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201702";"05/02/2018 11:09:22"
