"Razão Social (Registro ANS)";"Cobertura";"Porte";"Classificação no Mês";"Classificação no Mês Anterior";"Dez/16";"Nov/16";"Out/16";"Set/16";"Ago/16";"Jul/16";"Jun/16";"Mai/16";"Abr/16";"Mar/16";"Fev/16";"Jan/16";"Competência";"Data de atualização"
"UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO (365530)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"ASSOCIAÇÃO BENEFICENTE DE CAMPO GRANDE (306428)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE (416584)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO (327352)";"Médico Hospitalar";"Pequeno";"185";"105";"0,00";"   1,65";"   3,32";"   3,33";"   1,67";"   1,67";"   1,67";"   1,66";"0,00";"0,00";"0,00";"   1,64";"201602";"22/01/2017 02:12:03"
"FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC (414689)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED PERNAMBUCO CENTRAL - COOPERATIVA DE TRABALHO MÉDICO (379778)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"   1,69";"   1,68";"   1,67";"0,00";"0,00";"   1,64";"   1,63";"   1,62";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED PIRAQUEAÇU COOPERATIVA DE TRABALHO MÉDICO (385751)";"Médico Hospitalar";"X";"1";"";"   1,35";"";"";"";"";"";"";"";"";"   2,73";"   1,35";"   0,45";"201602";"22/01/2017 02:12:03"
"SANTA CASA DE MISERICÓRDIA DE BARRETOS (390178)";"Médico Hospitalar";"X";"2";"";"   0,54";"";"";"";"";"";"";"";"";"   2,15";"   0,54";"   0,36";"201602";"22/01/2017 02:12:03"
"UNIMED ALEGRETE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (349739)";"Médico Hospitalar";"X";"3";"";"0,00";"";"";"";"";"";"";"";"";"";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"PRODENT - ASSISTÊNCIA ODONTOLÓGICA LTDA. (380041)";"Odontológica";"Grande";"1";"2";"   0,69";"   0,58";"   0,34";"   0,41";"   0,39";"   0,46";"   0,41";"   0,46";"   0,66";"   0,67";"   0,69";"   0,55";"201602";"22/01/2017 02:12:03"
"UNIMED SAÚDE E ODONTO S.A (416801)";"Odontológica";"Grande";"2";"1";"   0,58";"   0,80";"   0,80";"   0,62";"   0,47";"   0,36";"   0,24";"   0,24";"   0,49";"   0,61";"   0,58";"   0,25";"201602";"22/01/2017 02:12:03"
"INTERODONTO - SISTEMA DE SAÚDE ODONTOLÓGICA LTDA. (317501)";"Odontológica";"Grande";"3";"";"   0,20";"";"";"";"";"";"   0,56";"   0,35";"   0,34";"   0,18";"   0,20";"   0,17";"201602";"22/01/2017 02:12:03"
"ODONTOPREV S/A (301949)";"Odontológica";"Grande";"4";"6";"   0,19";"   0,24";"   0,22";"   0,23";"   0,24";"   0,23";"   0,23";"   0,25";"   0,26";"   0,24";"   0,19";"   0,21";"201602";"22/01/2017 02:12:03"
"ODONTO SYSTEM PLANOS ODONTOLOGICOS LTDA (334588)";"Odontológica";"Grande";"5";"5";"   0,17";"   0,25";"   0,31";"   0,36";"   0,37";"   0,31";"   0,30";"   0,26";"   0,25";"   0,25";"   0,17";"   0,17";"201602";"22/01/2017 02:12:03"
"ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA. (310981)";"Odontológica";"Grande";"6";"4";"   0,15";"   0,25";"   0,39";"   0,41";"   0,64";"   0,56";"   0,45";"   0,18";"   0,12";"   0,19";"   0,15";"   0,17";"201602";"22/01/2017 02:12:03"
"SUL AMÉRICA ODONTOLÓGICO S/A (417815)";"Odontológica";"Grande";"7";"3";"   0,10";"   0,35";"   0,31";"   0,25";"   0,15";"   0,14";"   0,12";"   0,12";"   0,11";"   0,11";"   0,10";"   0,22";"201602";"22/01/2017 02:12:03"
"UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (368555)";"Odontológica";"Grande";"8";"13";"   0,08";"   0,09";"   0,09";"   0,09";"   0,08";"   0,08";"0,00";"   0,08";"   0,08";"   0,08";"   0,08";"   0,08";"201602";"22/01/2017 02:12:03"
"A.P.S ASSISTÊNCIA PERSONALIZADA À SAÚDE LTDA (406708)";"Médico Hospitalar";"Pequeno";"125";"171";"   1,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,50";"   1,50";"   1,50";"201602";"22/01/2017 02:12:03"
"SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL (361011)";"Médico Hospitalar";"Pequeno";"126";"112";"   1,49";"   1,50";"   1,49";"   3,73";"   3,72";"   5,20";"   2,23";"   1,48";"   1,49";"   1,49";"   1,49";"0,00";"201602";"22/01/2017 02:12:03"
"FUNDAÇÃO BENEFICENTE RIO DOCE (311499)";"Médico Hospitalar";"Pequeno";"127";"171";"   1,36";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,38";"   1,36";"   1,35";"201602";"22/01/2017 02:12:03"
"SANTA CASA DE MISERICORDIA DE ITABUNA (372404)";"Médico Hospitalar";"Pequeno";"128";"113";"   1,35";"   1,50";"   1,47";"   2,91";"   2,88";"   2,86";"   1,42";"0,00";"   1,39";"   1,37";"   1,35";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO . (365777)";"Médico Hospitalar";"Pequeno";"129";"152";"   1,33";"   0,67";"   0,68";"0,00";"   1,36";"   1,36";"   1,35";"0,00";"   0,67";"   0,67";"   1,33";"   0,65";"201602";"22/01/2017 02:12:03"
"UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO (314587)";"Médico Hospitalar";"Pequeno";"130";"171";"   1,32";"0,00";"0,00";"0,00";"   2,68";"   2,67";"   2,66";"   1,33";"   1,32";"   1,32";"   1,32";"   1,33";"201602";"22/01/2017 02:12:03"
"AMAZÔNIA PLANOS DE SAÚDE LTDA (419052)";"Médico Hospitalar";"Pequeno";"131";"10";"   1,31";"  25,30";"  17,52";"  18,54";"0,00";"0,00";"0,00";"0,00";"   1,27";"   1,29";"   1,31";"0,00";"201602";"22/01/2017 02:12:03"
"FUNDAÇÃO ELETROBRÁS DE SEGURIDADE SOCIAL - ELETROS (313904)";"Médico Hospitalar";"Pequeno";"132";"119";"   1,30";"   1,32";"   3,96";"   5,25";"   3,93";"   2,61";"   1,30";"   2,61";"   1,30";"   2,60";"   1,30";"   1,30";"201602";"22/01/2017 02:12:03"
"UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO (354678)";"Médico Hospitalar";"Pequeno";"133";"171";"   1,29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,29";"   1,29";"   1,29";"0,00";"201602";"22/01/2017 02:12:03"
"FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG (315567)";"Médico Hospitalar";"Pequeno";"134";"171";"   1,28";"0,00";"   1,28";"   1,28";"   3,83";"   2,55";"   3,82";"   1,91";"   3,18";"   1,91";"   1,28";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA (303178)";"Médico Hospitalar";"Pequeno";"135";"123";"   1,25";"   1,29";"   1,28";"   3,19";"   1,91";"   3,17";"   1,27";"   1,90";"   1,27";"   1,26";"   1,25";"   2,47";"201602";"22/01/2017 02:12:03"
"UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO (318566)";"Médico Hospitalar";"Pequeno";"136";"128";"   1,25";"   1,13";"   1,71";"   1,15";"   1,16";"   1,19";"   1,21";"   0,61";"0,00";"   0,62";"   1,25";"   1,24";"201602";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DOS FUNCIONÁRIOS PÚBLICOS DO ESPÍRITO SANTO (394271)";"Médico Hospitalar";"Pequeno";"137";"51";"   1,25";"   5,00";"   2,50";"   1,25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,25";"   2,49";"201602";"22/01/2017 02:12:03"
"UNIMED AGRESTE MERIDIONAL - COOPERATIVA DE TRABALHO MEDICO LTDA (312649)";"Médico Hospitalar";"Pequeno";"138";"121";"   1,21";"   1,32";"   2,63";"   3,90";"   3,86";"   2,54";"   3,15";"   2,49";"   2,46";"   1,22";"   1,21";"   1,79";"201602";"22/01/2017 02:12:03"
"UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (370568)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO (301124)";"Médico Hospitalar";"Pequeno";"139";"171";"   1,19";"0,00";"0,00";"   2,40";"   3,60";"   3,61";"   2,41";"   2,41";"   3,60";"   2,39";"   1,19";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS (354279)";"Médico Hospitalar";"Pequeno";"140";"159";"   1,17";"   0,60";"   1,20";"   1,19";"   1,19";"   0,59";"   0,59";"0,00";"   0,59";"   0,59";"   1,17";"   0,59";"201602";"22/01/2017 02:12:03"
"LÍDER COMÉRCIO E INDÚSTRIA LTDA. (412490)";"Médico Hospitalar";"Pequeno";"141";"171";"   1,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,16";"   1,16";"   1,17";"201602";"22/01/2017 02:12:03"
"PROASA - PROGRAMA ADVENTISTA DE  SAÚDE (310522)";"Médico Hospitalar";"Pequeno";"142";"165";"   1,14";"   0,55";"   0,56";"   0,56";"   0,56";"   1,67";"   1,68";"   2,24";"   1,12";"   2,26";"   1,14";"   1,71";"201602";"22/01/2017 02:12:03"
"UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO (367613)";"Médico Hospitalar";"Pequeno";"143";"171";"   1,13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   1,13";"   1,13";"   1,13";"201602";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO JOSÉ DO RIO PRETO (339539)";"Médico Hospitalar";"Pequeno";"144";"167";"   1,11";"   0,54";"   0,54";"   1,08";"   1,09";"   0,55";"0,00";"0,00";"0,00";"   1,12";"   1,11";"   1,11";"201602";"22/01/2017 02:12:03"
"UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO (342343)";"Médico Hospitalar";"Pequeno";"145";"98";"   1,10";"   1,97";"   1,31";"   1,97";"   0,65";"   1,91";"   1,24";"   1,20";"   0,58";"   0,56";"   1,10";"   0,53";"201602";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO ROQUE (401137)";"Médico Hospitalar";"Pequeno";"146";"28";"   1,08";"   8,43";"  15,47";"  21,17";"  19,77";"  11,55";"   4,56";"0,00";"0,00";"   1,09";"   1,08";"   3,24";"201602";"22/01/2017 02:12:03"
"SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA (340162)";"Médico Hospitalar";"Pequeno";"147";"82";"   1,08";"   2,52";"   2,45";"   5,90";"   6,79";"   5,56";"   5,47";"   3,29";"   4,38";"   1,09";"   1,08";"   2,13";"201602";"22/01/2017 02:12:03"
"UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE (345318)";"Odontológica";"Médio";"28";"20";"0,00";"   0,15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA. (413429)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA (382655)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA (334243)";"Odontológica";"Médio";"28";"6";"0,00";"   0,39";"   0,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"SOGELI PLANOS ODONTOLÓGICOS LTDA. (351890)";"Odontológica";"Médio";"28";"15";"0,00";"0,00";"   0,61";"   0,55";"   0,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA (321125)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA. (300730)";"Odontológica";"Médio";"28";"9";"0,00";"   0,28";"   0,28";"   0,29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,25";"201602";"22/01/2017 02:12:03"
"UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA (347604)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS (409791)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA. (417181)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,20";"201602";"22/01/2017 02:12:03"
"UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS (314315)";"Odontológica";"Médio";"28";"17";"0,00";"   0,19";"   0,19";"   0,19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,19";"201602";"22/01/2017 02:12:03"
"COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ (365785)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA (316997)";"Odontológica";"Médio";"28";"24";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,49";"   0,48";"   0,49";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIODONTO DE SC COOPERATIVA ADMINISTRADORAS DE CONTRATOS (342203)";"Odontológica";"Médio";"28";"19";"0,00";"   0,16";"   0,32";"   0,32";"   0,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA (417149)";"Odontológica";"Pequeno";"1";"15";"  63,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  63,42";"  63,16";"  63,29";"201602";"22/01/2017 02:12:03"
"ODONTOMAIS SERVIÇOS ODONTOLÓGICOS LTDA - ME (419184)";"Odontológica";"Pequeno";"2";"15";"  18,73";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  18,73";"  22,19";"201602";"22/01/2017 02:12:03"
"IDEAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA. (414921)";"Odontológica";"Pequeno";"3";"15";"  13,35";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"  13,57";"  13,35";"  13,08";"201602";"22/01/2017 02:12:03"
"UP ASSISTÊNCIA ODONTOLÓGICA S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL (416487)";"Odontológica";"Pequeno";"4";"15";"  11,58";"0,00";"0,00";"0,00";"0,00";"   1,78";"   7,13";"  39,20";"  37,17";"  31,21";"  11,58";"  12,14";"201602";"22/01/2017 02:12:03"
"PERSONAL DOCTOR ASSISTENCIA ODONTOLOGICA LTDA. (415545)";"Odontológica";"Pequeno";"5";"15";"   5,83";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   4,17";"   4,12";"   5,83";"   4,57";"201602";"22/01/2017 02:12:03"
"LOTUS OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (415537)";"Odontológica";"Pequeno";"6";"2";"   4,29";"   3,19";"   3,15";"   3,10";"   4,05";"   4,96";"   6,74";"   3,74";"   6,33";"   4,40";"   4,29";"   1,69";"201602";"22/01/2017 02:12:03"
"DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA. (314366)";"Odontológica";"Pequeno";"7";"11";"   4,20";"   0,73";"   1,48";"   1,48";"   0,74";"   1,51";"   3,10";"   3,98";"   4,08";"   3,32";"   4,20";"   3,39";"201602";"22/01/2017 02:12:03"
"NUCLEO ASSISTENCIA ODONTOLOGICA LTDA (359866)";"Odontológica";"Pequeno";"8";"15";"   4,15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   4,15";"   4,12";"201602";"22/01/2017 02:12:03"
"ODONTOBASE PLANOS DE SAUDE LTDA. (344486)";"Odontológica";"Pequeno";"9";"15";"   2,25";"0,00";"0,00";"0,00";"   1,43";"   1,51";"   3,42";"   1,93";"   4,19";"   2,12";"   2,25";"0,00";"201602";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO (302627)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO (344141)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO (309524)";"Médico Hospitalar";"Pequeno";"185";"72";"0,00";"   3,05";"   1,52";"   1,52";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA (319180)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"   0,75";"   0,76";"   0,76";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"MATÃO CLINICAS & AMHMA SAÚDE LTDA (416495)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO (343765)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"ASSOCIAÇÃO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU (408093)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   7,79";"201602";"22/01/2017 02:12:03"
"CLÍNICA SÃO JOÃO LTDA (407623)";"Médico Hospitalar";"Pequeno";"185";"";"0,00";"";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (311618)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"CLINICA DE ASSISTENCIA MEDICA PERMANENTE (374903)";"Médico Hospitalar";"Pequeno";"185";"";"0,00";"";"";"";"";"";"";"";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"LIFEDAY PLANOS DE SAÚDE LTDA. (309699)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO (346951)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO (366064)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"   1,61";"   1,64";"   1,65";"   0,82";"   1,65";"   1,64";"   0,82";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS (359122)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"   1,12";"   1,12";"   1,11";"0,00";"0,00";"   1,11";"   1,11";"   1,11";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DOS EMPREGADOS DA COMPANHIA ESTADUAL DE HABITAÇÃO E OBRAS PÚBLICAS - ASSEC (384704)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ (417955)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO (328031)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (356417)";"Médico Hospitalar";"Médio";"192";"197";"   0,44";"   0,44";"   0,15";"   0,44";"   0,44";"   0,58";"   0,58";"   0,58";"   0,59";"   0,59";"   0,44";"   0,73";"201602";"22/01/2017 02:12:03"
"IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO (347655)";"Médico Hospitalar";"Médio";"193";"227";"   0,44";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"   0,37";"   0,40";"   0,44";"0,00";"201602";"22/01/2017 02:12:03"
"CENTRAL REGIONAL DAS COOPERATIVAS MÉDICAS - UNIMED CERRADO (386596)";"Médico Hospitalar";"Médio";"194";"138";"   0,43";"   0,93";"   1,36";"   1,34";"   1,32";"   1,31";"   0,87";"   0,44";"0,00";"0,00";"   0,43";"   1,29";"201602";"22/01/2017 02:12:03"
"UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO (371106)";"Médico Hospitalar";"Médio";"195";"221";"   0,41";"   0,20";"   0,20";"   0,41";"   0,41";"   0,62";"   0,41";"   0,41";"0,00";"   0,21";"   0,41";"   0,83";"201602";"22/01/2017 02:12:03"
"HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA (416398)";"Médico Hospitalar";"Médio";"196";"227";"   0,41";"0,00";"   0,36";"   0,74";"   0,75";"   0,76";"   0,38";"   0,38";"   0,39";"   0,40";"   0,41";"0,00";"201602";"22/01/2017 02:12:03"
"BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA. (366561)";"Médico Hospitalar";"Médio";"197";"128";"   0,40";"   0,99";"   1,19";"   1,39";"   1,19";"   1,19";"   1,00";"   0,60";"   0,40";"   0,61";"   0,40";"   0,61";"201602";"22/01/2017 02:12:03"
"MEDICAL MEDICINA COOPERATIVA ASSISTENCIAL DE LIMEIRA (360767)";"Médico Hospitalar";"Médio";"198";"216";"   0,39";"   0,26";"   0,26";"   0,26";"   0,13";"   0,13";"0,00";"   0,39";"   0,65";"   0,79";"   0,39";"   0,40";"201602";"22/01/2017 02:12:03"
"INSTITUTO CURITIBA DE SAÚDE (419010)";"Médico Hospitalar";"Médio";"199";"225";"   0,39";"   0,13";"0,00";"   0,13";"   0,40";"   0,53";"   0,40";"   0,13";"   0,13";"   0,13";"   0,39";"   0,26";"201602";"22/01/2017 02:12:03"
"EMPRESA GERENCIAL DE PROJETOS NAVAIS (410322)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"   2,10";"   2,09";"   2,08";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA (371564)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO (342386)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
"POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA (316903)";"Médico Hospitalar";"Pequeno";"185";"171";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"201602";"22/01/2017 02:12:03"
